theta_deg,phi_deg,theta_plus_phi,difference
65.5,24.5,90.0,41.0
65.55,24.450000000000003,90.0,41.099999999999994
65.60000000000001,24.39999999999999,90.0,41.20000000000002
65.65,24.349999999999994,90.0,41.30000000000001
65.7,24.299999999999997,90.0,41.400000000000006
65.75,24.25,90.0,41.5
65.8,24.200000000000003,90.0,41.599999999999994
65.85000000000001,24.14999999999999,90.0,41.70000000000002
65.9,24.099999999999994,90.0,41.80000000000001
65.95,24.049999999999997,90.0,41.900000000000006
66.0,24.0,90.0,42.0
66.05,23.950000000000003,90.0,42.099999999999994
66.10000000000001,23.89999999999999,90.0,42.20000000000002
66.15,23.849999999999994,90.0,42.30000000000001
66.2,23.799999999999997,90.0,42.400000000000006
66.25,23.75,90.0,42.5
66.3,23.700000000000003,90.0,42.599999999999994
66.35000000000001,23.64999999999999,90.0,42.70000000000002
66.4,23.599999999999994,90.0,42.80000000000001
66.45,23.549999999999997,90.0,42.900000000000006
66.5,23.5,90.0,43.0
66.55,23.450000000000003,90.0,43.099999999999994
66.60000000000001,23.39999999999999,90.0,43.20000000000002
66.65,23.349999999999994,90.0,43.30000000000001
66.7,23.299999999999997,90.0,43.400000000000006
66.75,23.25,90.0,43.5
66.8,23.200000000000003,90.0,43.599999999999994
66.85000000000001,23.14999999999999,90.0,43.70000000000002
66.9,23.099999999999994,90.0,43.80000000000001
66.95,23.049999999999997,90.0,43.900000000000006
67.0,23.0,90.0,44.0
67.05,22.950000000000003,90.0,44.099999999999994
67.10000000000001,22.89999999999999,90.0,44.20000000000002
67.15,22.849999999999994,90.0,44.30000000000001
67.2,22.799999999999997,90.0,44.400000000000006
67.25,22.75,90.0,44.5
67.3,22.700000000000003,90.0,44.599999999999994
67.35000000000001,22.64999999999999,90.0,44.70000000000002
67.4,22.599999999999994,90.0,44.80000000000001
67.45,22.549999999999997,90.0,44.900000000000006
67.5,22.5,90.0,45.0
67.55,22.450000000000003,90.0,45.099999999999994
67.60000000000001,22.39999999999999,90.0,45.20000000000002
67.65,22.349999999999994,90.0,45.30000000000001
67.7,22.299999999999997,90.0,45.400000000000006
67.75,22.25,90.0,45.5
67.8,22.200000000000003,90.0,45.599999999999994
67.85000000000001,22.14999999999999,90.0,45.70000000000002
67.9,22.099999999999994,90.0,45.80000000000001
67.95,22.049999999999997,90.0,45.900000000000006
68.0,22.0,90.0,46.0
68.05,21.950000000000003,90.0,46.099999999999994
68.10000000000001,21.89999999999999,90.0,46.20000000000002
68.15,21.849999999999994,90.0,46.30000000000001
68.2,21.799999999999997,90.0,46.400000000000006
68.25,21.75,90.0,46.5
68.3,21.700000000000003,90.0,46.599999999999994
68.35000000000001,21.64999999999999,90.0,46.70000000000002
68.4,21.599999999999994,90.0,46.80000000000001
68.45,21.549999999999997,90.0,46.900000000000006
68.5,21.5,90.0,47.0
68.55,21.450000000000003,90.0,47.099999999999994
68.60000000000001,21.39999999999999,90.0,47.20000000000002
68.65,21.349999999999994,90.0,47.30000000000001
68.7,21.299999999999997,90.0,47.400000000000006
68.75,21.25,90.0,47.5
68.8,21.200000000000003,90.0,47.599999999999994
68.85000000000001,21.14999999999999,90.0,47.70000000000002
68.9,21.099999999999994,90.0,47.80000000000001
68.95,21.049999999999997,90.0,47.900000000000006
69.0,21.0,90.0,48.0
69.05,20.950000000000003,90.0,48.099999999999994
69.10000000000001,20.89999999999999,90.0,48.20000000000002
69.15,20.849999999999994,90.0,48.30000000000001
69.2,20.799999999999997,90.0,48.400000000000006
69.25,20.75,90.0,48.5
69.3,20.700000000000003,90.0,48.599999999999994
69.35000000000001,20.64999999999999,90.0,48.70000000000002
69.4,20.599999999999994,90.0,48.80000000000001
69.45,20.549999999999997,90.0,48.900000000000006
69.5,20.5,90.0,49.0
69.55,20.450000000000003,90.0,49.099999999999994
69.60000000000001,20.39999999999999,90.0,49.20000000000002
69.65,20.349999999999994,90.0,49.30000000000001
69.7,20.299999999999997,90.0,49.400000000000006
69.75,20.25,90.0,49.5
69.8,20.200000000000003,90.0,49.599999999999994
69.85000000000001,20.14999999999999,90.0,49.70000000000002
69.9,20.099999999999994,90.0,49.80000000000001
69.95,20.049999999999997,90.0,49.900000000000006
70.0,20.0,90.0,50.0
70.05,19.950000000000003,90.0,50.099999999999994
70.10000000000001,19.89999999999999,90.0,50.20000000000002
70.15,19.849999999999994,90.0,50.30000000000001
70.2,19.799999999999997,90.0,50.400000000000006
70.25,19.75,90.0,50.5
70.3,19.700000000000003,90.0,50.599999999999994
70.35000000000001,19.64999999999999,90.0,50.70000000000002
70.4,19.599999999999994,90.0,50.80000000000001
70.45,19.549999999999997,90.0,50.900000000000006
70.5,19.5,90.0,51.0
70.55,19.450000000000003,90.0,51.099999999999994
70.60000000000001,19.39999999999999,90.0,51.20000000000002
70.65,19.349999999999994,90.0,51.30000000000001
70.7,19.299999999999997,90.0,51.400000000000006
70.75,19.25,90.0,51.5
70.8,19.200000000000003,90.0,51.599999999999994
70.85000000000001,19.14999999999999,90.0,51.70000000000002
70.9,19.099999999999994,90.0,51.80000000000001
70.95,19.049999999999997,90.0,51.900000000000006
71.0,19.0,90.0,52.0
71.05,18.950000000000003,90.0,52.099999999999994
71.10000000000001,18.89999999999999,90.0,52.20000000000002
71.15,18.849999999999994,90.0,52.30000000000001
71.2,18.799999999999997,90.0,52.400000000000006
71.25,18.75,90.0,52.5
71.3,18.700000000000003,90.0,52.599999999999994
71.35000000000001,18.64999999999999,90.0,52.70000000000002
71.4,18.599999999999994,90.0,52.80000000000001
71.45,18.549999999999997,90.0,52.900000000000006
71.5,18.5,90.0,53.0
71.55,18.450000000000003,90.0,53.099999999999994
71.60000000000001,18.39999999999999,90.0,53.20000000000002
71.65,18.349999999999994,90.0,53.30000000000001
71.7,18.299999999999997,90.0,53.400000000000006
71.75,18.25,90.0,53.5
71.8,18.200000000000003,90.0,53.599999999999994
71.85000000000001,18.14999999999999,90.0,53.70000000000002
71.9,18.099999999999994,90.0,53.80000000000001
71.95,18.049999999999997,90.0,53.900000000000006
72.0,18.0,90.0,54.0
72.05,17.950000000000003,90.0,54.099999999999994
72.10000000000001,17.89999999999999,90.0,54.20000000000002
72.15,17.849999999999994,90.0,54.30000000000001
72.2,17.799999999999997,90.0,54.400000000000006
72.25,17.75,90.0,54.5
72.3,17.700000000000003,90.0,54.599999999999994
72.35000000000001,17.64999999999999,90.0,54.70000000000002
72.4,17.599999999999994,90.0,54.80000000000001
72.45,17.549999999999997,90.0,54.900000000000006
72.5,17.5,90.0,55.0
72.55,17.450000000000003,90.0,55.099999999999994
72.60000000000001,17.39999999999999,90.0,55.20000000000002
72.65,17.349999999999994,90.0,55.30000000000001
72.7,17.299999999999997,90.0,55.400000000000006
72.75,17.25,90.0,55.5
72.8,17.200000000000003,90.0,55.599999999999994
72.85000000000001,17.14999999999999,90.0,55.70000000000002
72.9,17.099999999999994,90.0,55.80000000000001
72.95,17.049999999999997,90.0,55.900000000000006
73.0,17.0,90.0,56.0
73.05,16.950000000000003,90.0,56.099999999999994
73.10000000000001,16.89999999999999,90.0,56.20000000000002
73.15,16.849999999999994,90.0,56.30000000000001
73.2,16.799999999999997,90.0,56.400000000000006
73.25,16.75,90.0,56.5
73.3,16.700000000000003,90.0,56.599999999999994
73.35000000000001,16.64999999999999,90.0,56.70000000000002
73.4,16.599999999999994,90.0,56.80000000000001
73.45,16.549999999999997,90.0,56.900000000000006
73.5,16.5,90.0,57.0
73.55,16.450000000000003,90.0,57.099999999999994
73.60000000000001,16.39999999999999,90.0,57.20000000000002
73.65,16.349999999999994,90.0,57.30000000000001
73.7,16.299999999999997,90.0,57.400000000000006
73.75,16.25,90.0,57.5
73.8,16.200000000000003,90.0,57.599999999999994
73.85000000000001,16.14999999999999,90.0,57.70000000000002
73.9,16.099999999999994,90.0,57.80000000000001
73.95,16.049999999999997,90.0,57.900000000000006
74.0,16.0,90.0,58.0
74.05,15.950000000000003,90.0,58.099999999999994
74.10000000000001,15.899999999999991,90.0,58.20000000000002
74.15,15.849999999999994,90.0,58.30000000000001
74.2,15.799999999999997,90.0,58.400000000000006
74.25,15.75,90.0,58.5
74.3,15.700000000000003,90.0,58.599999999999994
74.35000000000001,15.649999999999991,90.0,58.70000000000002
74.4,15.599999999999994,90.0,58.80000000000001
74.45,15.549999999999997,90.0,58.900000000000006
74.5,15.5,90.0,59.0
74.55,15.450000000000003,90.0,59.099999999999994
74.60000000000001,15.399999999999991,90.0,59.20000000000002
74.65,15.349999999999994,90.0,59.30000000000001
74.7,15.299999999999997,90.0,59.400000000000006
74.75,15.25,90.0,59.5
74.8,15.200000000000003,90.0,59.599999999999994
74.85000000000001,15.149999999999991,90.0,59.70000000000002
74.9,15.099999999999994,90.0,59.80000000000001
74.95,15.049999999999997,90.0,59.900000000000006
75.0,15.0,90.0,60.0
75.05,14.950000000000003,90.0,60.099999999999994
75.10000000000001,14.899999999999991,90.0,60.20000000000002
75.15,14.849999999999994,90.0,60.30000000000001
75.2,14.799999999999997,90.0,60.400000000000006
75.25,14.75,90.0,60.5
75.3,14.700000000000003,90.0,60.599999999999994
75.35000000000001,14.649999999999991,90.0,60.70000000000002
75.4,14.599999999999994,90.0,60.80000000000001
75.45,14.549999999999997,90.0,60.900000000000006
75.5,14.5,90.0,61.0
75.55,14.450000000000003,90.0,61.099999999999994
75.60000000000001,14.399999999999991,90.0,61.20000000000002
75.65,14.349999999999994,90.0,61.30000000000001
75.7,14.299999999999997,90.0,61.400000000000006
75.75,14.25,90.0,61.5
75.8,14.200000000000003,90.0,61.599999999999994
75.85000000000001,14.149999999999991,90.0,61.70000000000002
75.9,14.099999999999994,90.0,61.80000000000001
75.95,14.049999999999997,90.0,61.900000000000006
76.0,14.0,90.0,62.0
76.05,13.950000000000003,90.0,62.099999999999994
76.10000000000001,13.899999999999991,90.0,62.20000000000002
76.15,13.849999999999994,90.0,62.30000000000001
76.2,13.799999999999997,90.0,62.400000000000006
76.25,13.75,90.0,62.5
76.3,13.700000000000003,90.0,62.599999999999994
76.35000000000001,13.649999999999991,90.0,62.70000000000002
76.4,13.599999999999994,90.0,62.80000000000001
76.45,13.549999999999997,90.0,62.900000000000006
76.5,13.5,90.0,63.0
76.55,13.450000000000003,90.0,63.099999999999994
76.60000000000001,13.399999999999991,90.0,63.20000000000002
76.65,13.349999999999994,90.0,63.30000000000001
76.7,13.299999999999997,90.0,63.400000000000006
76.75,13.25,90.0,63.5
76.80000000000001,13.199999999999989,90.0,63.60000000000002
76.85000000000001,13.149999999999991,90.0,63.70000000000002
76.9,13.099999999999994,90.0,63.80000000000001
76.95,13.049999999999997,90.0,63.900000000000006
77.0,13.0,90.0,64.0
77.05000000000001,12.949999999999989,90.0,64.10000000000002
77.10000000000001,12.899999999999991,90.0,64.20000000000002
77.15,12.849999999999994,90.0,64.30000000000001
77.2,12.799999999999997,90.0,64.4
77.25,12.75,90.0,64.5
77.30000000000001,12.699999999999989,90.0,64.60000000000002
77.35000000000001,12.649999999999991,90.0,64.70000000000002
77.4,12.599999999999994,90.0,64.80000000000001
77.45,12.549999999999997,90.0,64.9
77.5,12.5,90.0,65.0
77.55000000000001,12.449999999999989,90.0,65.10000000000002
77.60000000000001,12.399999999999991,90.0,65.20000000000002
77.65,12.349999999999994,90.0,65.30000000000001
77.7,12.299999999999997,90.0,65.4
77.75,12.25,90.0,65.5
77.80000000000001,12.199999999999989,90.0,65.60000000000002
77.85000000000001,12.149999999999991,90.0,65.70000000000002
77.9,12.099999999999994,90.0,65.80000000000001
77.95,12.049999999999997,90.0,65.9
78.0,12.0,90.0,66.0
78.05000000000001,11.949999999999989,90.0,66.10000000000002
78.10000000000001,11.899999999999991,90.0,66.20000000000002
78.15,11.849999999999994,90.0,66.30000000000001
78.2,11.799999999999997,90.0,66.4
78.25,11.75,90.0,66.5
78.30000000000001,11.699999999999989,90.0,66.60000000000002
78.35000000000001,11.649999999999991,90.0,66.70000000000002
78.4,11.599999999999994,90.0,66.80000000000001
78.45,11.549999999999997,90.0,66.9
78.5,11.5,90.0,67.0
78.55000000000001,11.449999999999989,90.0,67.10000000000002
78.60000000000001,11.399999999999991,90.0,67.20000000000002
78.65,11.349999999999994,90.0,67.30000000000001
78.7,11.299999999999997,90.0,67.4
78.75,11.25,90.0,67.5
78.80000000000001,11.199999999999989,90.0,67.60000000000002
78.85000000000001,11.149999999999991,90.0,67.70000000000002
78.9,11.099999999999994,90.0,67.80000000000001
78.95,11.049999999999997,90.0,67.9
79.0,11.0,90.0,68.0
79.05000000000001,10.949999999999989,90.0,68.10000000000002
79.10000000000001,10.899999999999991,90.0,68.20000000000002
79.15,10.849999999999994,90.0,68.30000000000001
79.2,10.799999999999997,90.0,68.4
79.25,10.75,90.0,68.5
79.30000000000001,10.699999999999989,90.0,68.60000000000002
79.35000000000001,10.649999999999991,90.0,68.70000000000002
79.4,10.599999999999994,90.0,68.80000000000001
79.45,10.549999999999997,90.0,68.9
79.5,10.5,90.0,69.0
79.55000000000001,10.449999999999989,90.0,69.10000000000002
79.60000000000001,10.399999999999991,90.0,69.20000000000002
79.65,10.349999999999994,90.0,69.30000000000001
79.7,10.299999999999997,90.0,69.4
79.75,10.25,90.0,69.5
79.80000000000001,10.199999999999989,90.0,69.60000000000002
79.85000000000001,10.149999999999991,90.0,69.70000000000002
79.9,10.099999999999994,90.0,69.80000000000001
79.95,10.049999999999997,90.0,69.9
80.0,10.0,90.0,70.0
80.05000000000001,9.949999999999989,90.0,70.10000000000002
80.10000000000001,9.899999999999991,90.0,70.20000000000002
80.15,9.849999999999994,90.0,70.30000000000001
80.2,9.799999999999997,90.0,70.4
80.25,9.75,90.0,70.5
80.30000000000001,9.699999999999989,90.0,70.60000000000002
80.35000000000001,9.649999999999991,90.0,70.70000000000002
80.4,9.599999999999994,90.0,70.80000000000001
80.45,9.549999999999997,90.0,70.9
80.5,9.5,90.0,71.0
80.55000000000001,9.449999999999989,90.0,71.10000000000002
80.60000000000001,9.399999999999991,90.0,71.20000000000002
80.65,9.349999999999994,90.0,71.30000000000001
80.7,9.299999999999997,90.0,71.4
80.75,9.25,90.0,71.5
80.80000000000001,9.199999999999989,90.0,71.60000000000002
80.85000000000001,9.149999999999991,90.0,71.70000000000002
80.9,9.099999999999994,90.0,71.80000000000001
80.95,9.049999999999997,90.0,71.9
81.0,9.0,90.0,72.0
81.05000000000001,8.949999999999989,90.0,72.10000000000002
81.10000000000001,8.899999999999991,90.0,72.20000000000002
81.15,8.849999999999994,90.0,72.30000000000001
81.2,8.799999999999997,90.0,72.4
81.25,8.75,90.0,72.5
81.30000000000001,8.699999999999989,90.0,72.60000000000002
81.35000000000001,8.649999999999991,90.0,72.70000000000002
81.4,8.599999999999994,90.0,72.80000000000001
81.45,8.549999999999997,90.0,72.9
81.5,8.5,90.0,73.0
81.55000000000001,8.449999999999989,90.0,73.10000000000002
81.60000000000001,8.399999999999991,90.0,73.20000000000002
81.65,8.349999999999994,90.0,73.30000000000001
81.7,8.299999999999997,90.0,73.4
81.75,8.25,90.0,73.5
81.80000000000001,8.199999999999989,90.0,73.60000000000002
81.85000000000001,8.149999999999991,90.0,73.70000000000002
81.9,8.099999999999994,90.0,73.80000000000001
81.95,8.049999999999997,90.0,73.9
82.0,8.0,90.0,74.0
82.05000000000001,7.949999999999989,90.0,74.10000000000002
82.10000000000001,7.8999999999999915,90.0,74.20000000000002
82.15,7.849999999999994,90.0,74.30000000000001
82.2,7.799999999999997,90.0,74.4
82.25,7.75,90.0,74.5
82.30000000000001,7.699999999999989,90.0,74.60000000000002
82.35000000000001,7.6499999999999915,90.0,74.70000000000002
82.4,7.599999999999994,90.0,74.80000000000001
82.45,7.549999999999997,90.0,74.9
82.5,7.5,90.0,75.0
82.55000000000001,7.449999999999989,90.0,75.10000000000002
82.60000000000001,7.3999999999999915,90.0,75.20000000000002
82.65,7.349999999999994,90.0,75.30000000000001
82.7,7.299999999999997,90.0,75.4
82.75,7.25,90.0,75.5
82.80000000000001,7.199999999999989,90.0,75.60000000000002
82.85000000000001,7.1499999999999915,90.0,75.70000000000002
82.9,7.099999999999994,90.0,75.80000000000001
82.95,7.049999999999997,90.0,75.9
83.0,7.0,90.0,76.0
83.05000000000001,6.949999999999989,90.0,76.10000000000002
83.10000000000001,6.8999999999999915,90.0,76.20000000000002
83.15,6.849999999999994,90.0,76.30000000000001
83.2,6.799999999999997,90.0,76.4
83.25,6.75,90.0,76.5
83.30000000000001,6.699999999999989,90.0,76.60000000000002
83.35000000000001,6.6499999999999915,90.0,76.70000000000002
83.4,6.599999999999994,90.0,76.80000000000001
83.45,6.549999999999997,90.0,76.9
83.5,6.5,90.0,77.0
83.55000000000001,6.449999999999989,90.0,77.10000000000002
83.60000000000001,6.3999999999999915,90.0,77.20000000000002
83.65,6.349999999999994,90.0,77.30000000000001
83.7,6.299999999999997,90.0,77.4
83.75,6.25,90.0,77.5
83.80000000000001,6.199999999999989,90.0,77.60000000000002
83.85000000000001,6.1499999999999915,90.0,77.70000000000002
83.9,6.099999999999994,90.0,77.80000000000001
83.95,6.049999999999997,90.0,77.9
84.0,6.0,90.0,78.0
84.05000000000001,5.949999999999989,90.0,78.10000000000002
84.10000000000001,5.8999999999999915,90.0,78.20000000000002
84.15,5.849999999999994,90.0,78.30000000000001
84.2,5.799999999999997,90.0,78.4
84.25,5.75,90.0,78.5
84.30000000000001,5.699999999999989,90.0,78.60000000000002
84.35000000000001,5.6499999999999915,90.0,78.70000000000002
84.4,5.599999999999994,90.0,78.80000000000001
84.45,5.549999999999997,90.0,78.9
84.5,5.5,90.0,79.0
84.55000000000001,5.449999999999989,90.0,79.10000000000002
84.60000000000001,5.3999999999999915,90.0,79.20000000000002
84.65,5.349999999999994,90.0,79.30000000000001
84.7,5.299999999999997,90.0,79.4
84.75,5.25,90.0,79.5
84.80000000000001,5.199999999999989,90.0,79.60000000000002
84.85000000000001,5.1499999999999915,90.0,79.70000000000002
84.9,5.099999999999994,90.0,79.80000000000001
84.95,5.049999999999997,90.0,79.9
85.0,5.0,90.0,80.0
85.05000000000001,4.949999999999989,90.0,80.10000000000002
85.10000000000001,4.8999999999999915,90.0,80.20000000000002
85.15,4.849999999999994,90.0,80.30000000000001
85.2,4.799999999999997,90.0,80.4
85.25,4.75,90.0,80.5
85.30000000000001,4.699999999999989,90.0,80.60000000000002
85.35000000000001,4.6499999999999915,90.0,80.70000000000002
85.4,4.599999999999994,90.0,80.80000000000001
85.45,4.549999999999997,90.0,80.9
85.5,4.5,90.0,81.0
85.55000000000001,4.449999999999989,90.0,81.10000000000002
85.60000000000001,4.3999999999999915,90.0,81.20000000000002
85.65,4.349999999999994,90.0,81.30000000000001
85.7,4.299999999999997,90.0,81.4
85.75,4.25,90.0,81.5
85.80000000000001,4.199999999999989,90.0,81.60000000000002
85.85000000000001,4.1499999999999915,90.0,81.70000000000002
85.9,4.099999999999994,90.0,81.80000000000001
85.95,4.049999999999997,90.0,81.9
86.0,4.0,90.0,82.0
86.05000000000001,3.9499999999999886,90.0,82.10000000000002
86.10000000000001,3.8999999999999915,90.0,82.20000000000002
86.15,3.8499999999999943,90.0,82.30000000000001
86.2,3.799999999999997,90.0,82.4
86.25,3.75,90.0,82.5
86.30000000000001,3.6999999999999886,90.0,82.60000000000002
86.35000000000001,3.6499999999999915,90.0,82.70000000000002
86.4,3.5999999999999943,90.0,82.80000000000001
86.45,3.549999999999997,90.0,82.9
86.5,3.5,90.0,83.0
86.55000000000001,3.4499999999999886,90.0,83.10000000000002
86.60000000000001,3.3999999999999915,90.0,83.20000000000002
86.65,3.3499999999999943,90.0,83.30000000000001
86.7,3.299999999999997,90.0,83.4
86.75,3.25,90.0,83.5
86.80000000000001,3.1999999999999886,90.0,83.60000000000002
86.85000000000001,3.1499999999999915,90.0,83.70000000000002
86.9,3.0999999999999943,90.0,83.80000000000001
86.95,3.049999999999997,90.0,83.9
87.0,3.0,90.0,84.0
87.05000000000001,2.9499999999999886,90.0,84.10000000000002
87.10000000000001,2.8999999999999915,90.0,84.20000000000002
87.15,2.8499999999999943,90.0,84.30000000000001
87.2,2.799999999999997,90.0,84.4
87.25,2.75,90.0,84.5
87.30000000000001,2.6999999999999886,90.0,84.60000000000002
87.35000000000001,2.6499999999999915,90.0,84.70000000000002
87.4,2.5999999999999943,90.0,84.80000000000001
87.45,2.549999999999997,90.0,84.9
87.5,2.5,90.0,85.0
87.55000000000001,2.4499999999999886,90.0,85.10000000000002
87.60000000000001,2.3999999999999915,90.0,85.20000000000002
87.65,2.3499999999999943,90.0,85.30000000000001
87.7,2.299999999999997,90.0,85.4
87.75,2.25,90.0,85.5
87.80000000000001,2.1999999999999886,90.0,85.60000000000002
87.85000000000001,2.1499999999999915,90.0,85.70000000000002
87.9,2.0999999999999943,90.0,85.80000000000001
87.95,2.049999999999997,90.0,85.9
88.0,2.0,90.0,86.0
88.05000000000001,1.9499999999999886,90.0,86.10000000000002
88.10000000000001,1.8999999999999915,90.0,86.20000000000002
88.15,1.8499999999999943,90.0,86.30000000000001
88.2,1.7999999999999972,90.0,86.4
88.25,1.75,90.0,86.5
88.30000000000001,1.6999999999999886,90.0,86.60000000000002
88.35000000000001,1.6499999999999915,90.0,86.70000000000002
88.4,1.5999999999999943,90.0,86.80000000000001
88.45,1.5499999999999972,90.0,86.9
88.5,1.5,90.0,87.0
88.55000000000001,1.4499999999999886,90.0,87.10000000000002
88.60000000000001,1.3999999999999915,90.0,87.20000000000002
88.65,1.3499999999999943,90.0,87.30000000000001
88.7,1.2999999999999972,90.0,87.4
88.75,1.25,90.0,87.5
88.80000000000001,1.1999999999999886,90.0,87.60000000000002
88.85000000000001,1.1499999999999915,90.0,87.70000000000002
88.9,1.0999999999999943,90.0,87.80000000000001
88.95,1.0499999999999972,90.0,87.9
89.0,1.0,90.0,88.0
89.05000000000001,0.9499999999999886,90.0,88.10000000000002
89.10000000000001,0.8999999999999915,90.0,88.20000000000002
89.15,0.8499999999999943,90.0,88.30000000000001
89.2,0.7999999999999972,90.0,88.4
89.25,0.75,90.0,88.5
89.30000000000001,0.6999999999999886,90.0,88.60000000000002
89.35000000000001,0.6499999999999915,90.0,88.70000000000002
89.4,0.5999999999999943,90.0,88.80000000000001
89.45,0.5499999999999972,90.0,88.9
89.5,0.5,90.0,89.0
89.55000000000001,0.44999999999998863,90.0,89.10000000000002
89.60000000000001,0.3999999999999915,90.0,89.20000000000002
89.65,0.3499999999999943,90.0,89.30000000000001
89.7,0.29999999999999716,90.0,89.4
89.75,0.25,90.0,89.5
89.80000000000001,0.19999999999998863,90.0,89.60000000000002
89.85000000000001,0.14999999999999147,90.0,89.70000000000002
89.9,0.09999999999999432,90.0,89.80000000000001
89.95,0.04999999999999716,90.0,89.9
90.0,0.0,90.0,90.0
