theta_deg,phi_deg,S_normal,S_tangent,trace_sum,trace_diff
44.45,45.55,0.4904012788001552,0.5095987211998447,1.0,0.019197442399689513
44.5,45.5,0.49127379678135824,0.5087262032186417,1.0,0.017452406437283463
44.550000000000004,45.449999999999996,0.4921463413440897,0.5078536586559103,1.0,0.015707317311820568
44.6,45.4,0.49301890983042734,0.5069810901695727,1.0,0.01396218033914537
44.65,45.35,0.4938914995823764,0.5061085004176236,1.0,0.012217000835247183
44.7,45.3,0.49476410794187714,0.5052358920581228,1.0,0.010471784116245664
44.75,45.25,0.49563673225081306,0.504363267749187,1.0,0.008726535498373988
44.800000000000004,45.199999999999996,0.49650936985101934,0.5034906301489807,1.0,0.006981260297961311
44.85,45.15,0.4973820180842903,0.5026179819157097,1.0,0.0052359638314194434
44.9,45.1,0.4982546742923882,0.5017453257076119,1.0,0.0034906514152237
44.95,45.05,0.49912733581705093,0.5008726641829492,1.0,0.0017453283658982466
45.0,45.0,0.5,0.5,1.0,0.0
45.050000000000004,44.949999999999996,0.5008726641829492,0.49912733581705077,1.0,0.0017453283658984131
45.1,44.9,0.5017453257076119,0.4982546742923882,1.0,0.0034906514152237
45.15,44.85,0.5026179819157097,0.4973820180842903,1.0,0.0052359638314194434
45.2,44.8,0.5034906301489809,0.4965093698510191,1.0,0.0069812602979617555
45.25,44.75,0.504363267749187,0.49563673225081306,1.0,0.008726535498373988
45.300000000000004,44.699999999999996,0.5052358920581229,0.4947641079418771,1.0,0.01047178411624583
45.35,44.65,0.5061085004176236,0.4938914995823764,1.0,0.012217000835247183
45.4,44.6,0.5069810901695727,0.49301890983042734,1.0,0.01396218033914537
45.45,44.55,0.5078536586559105,0.49214634134408963,1.0,0.015707317311820845
45.5,44.5,0.5087262032186417,0.49127379678135824,1.0,0.017452406437283463
45.550000000000004,44.449999999999996,0.509598721199845,0.49040127880015505,1.0,0.0191974423996899
45.6,44.4,0.5104712099416785,0.48952879005832156,1.0,0.020942419883356933
45.65,44.35,0.5113436667863906,0.48865633321360935,1.0,0.0226873335727813
45.7,44.3,0.5122160890763265,0.48778391092367346,1.0,0.024432178152653083
45.75,44.25,0.5130884741539365,0.4869115258460635,1.0,0.026176948307873038
45.800000000000004,44.199999999999996,0.5139608193617845,0.48603918063821544,1.0,0.027921638723569064
45.85,44.15,0.5148331220425554,0.4851668779574446,1.0,0.02966624408511076
45.9,44.1,0.5157053795390641,0.4842946204609359,1.0,0.031410759078128236
45.95,44.05,0.5165775891942632,0.48342241080573684,1.0,0.033155178388526385
46.0,44.0,0.5174497483512505,0.4825502516487495,1.0,0.034899496702500976
46.050000000000004,43.949999999999996,0.5183218543532783,0.48167814564672184,1.0,0.03664370870655642
46.1,43.9,0.51919390454376,0.48080609545624003,1.0,0.038387809087519986
46.15,43.85,0.5200658962662799,0.47993410373372014,1.0,0.04013179253255972
46.2,43.8,0.5209378268645999,0.47906217313540017,1.0,0.04187565372919971
46.25,43.75,0.5218096936826679,0.47819030631733206,1.0,0.04361938736533588
46.300000000000004,43.699999999999996,0.522681494064627,0.47731850593537306,1.0,0.04536298812925399
46.35,43.65,0.5235532253548213,0.47644677464517865,1.0,0.047106450709642644
46.4,43.6,0.5244248848978066,0.4755751151021934,1.0,0.048849769795613174
46.45,43.55,0.5252964700383567,0.47470352996164333,1.0,0.05059294007671333
46.5,43.5,0.5261679781214719,0.4738320218785281,1.0,0.05233595624294379
46.550000000000004,43.449999999999996,0.5270394064923877,0.47296059350761227,1.0,0.054078812984775404
46.6,43.4,0.5279107524965819,0.4720892475034181,1.0,0.05582150499316385
46.65,43.35,0.5287820134797837,0.47121798652021635,1.0,0.05756402695956736
46.7,43.3,0.5296531867879809,0.47034681321201915,1.0,0.059306373575961746
46.75,43.25,0.5305242697674284,0.4694757302325716,1.0,0.06104853953485678
46.800000000000004,43.199999999999996,0.5313952597646567,0.4686047402353432,1.0,0.06279051952931353
46.85,43.15,0.532266154126479,0.46773384587352096,1.0,0.06453230825295808
46.9,43.1,0.5331369502000001,0.4668630498,1.0,0.06627390040000009
46.95,43.05,0.5340076453326241,0.46599235466737593,1.0,0.0680152906652482
47.0,43.0,0.5348782368720626,0.4651217631279373,0.9999999999999999,0.0697564737441253
47.050000000000004,42.949999999999996,0.5357487221663431,0.46425127783365694,1.0,0.07149744433268612
47.1,42.9,0.5366190985638158,0.4633809014361841,1.0,0.07323819712763174
47.15,42.85,0.5374893634131639,0.46251063658683617,1.0,0.07497872682632772
47.2,42.8,0.5383595140634094,0.4616404859365906,1.0,0.0767190281268188
47.25,42.75,0.5392295478639225,0.46077045213607754,1.0,0.07845909572784499
47.300000000000004,42.699999999999996,0.5400994621644295,0.4599005378355705,1.0,0.080198924328859
47.35,42.65,0.5409692543150204,0.45903074568497954,1.0,0.08193850863004087
47.4,42.6,0.5418389216661578,0.45816107833384234,1.0,0.08367784333231543
47.45,42.55,0.5427084615686838,0.45729153843131615,1.0,0.08541692313736765
47.5,42.5,0.5435778713738291,0.45642212862617093,1.0,0.08715574274765814
47.550000000000004,42.449999999999996,0.5444471484332208,0.4555528515667792,1.0,0.08889429686644162
47.6,42.4,0.54531629009889,0.45468370990110996,1.0,0.09063258019778009
47.65,42.35,0.5461852937232808,0.45381470627671916,1.0,0.09237058744656168
47.7,42.3,0.5470541566592573,0.4529458433407428,1.0,0.09410831331851449
47.75,42.25,0.5479228762601119,0.45207712373988795,0.9999999999999999,0.09584575252022398
47.800000000000004,42.199999999999996,0.5487914498795748,0.4512085501204252,1.0,0.09758289975914963
47.85,42.15,0.5496598748718196,0.45034012512818045,1.0,0.09931974974363911
47.9,42.1,0.5505281485914731,0.4494718514085269,1.0,0.10105629718294623
47.95,42.05,0.5513962683936234,0.44860373160637657,1.0,0.10279253678724687
48.0,42.0,0.5522642316338268,0.4477357683661733,1.0,0.10452846326765347
48.050000000000004,41.949999999999996,0.5531320356681166,0.4468679643318833,1.0,0.10626407133623333
48.1,41.9,0.5539996778530114,0.44600032214698854,1.0,0.10799935570602287
48.15,41.85,0.5548671555455226,0.44513284445447737,1.0,0.1097343110910452
48.2,41.8,0.5557344661031629,0.4442655338968372,1.0,0.1114689322063257
48.25,41.75,0.5566016068839533,0.4433983931160466,1.0,0.11320321376790671
48.300000000000004,41.699999999999996,0.5574685752464333,0.4425314247535666,1.0,0.11493715049286674
48.35,41.65,0.5583353685496666,0.4416646314503334,1.0,0.11667073709933318
48.400000000000006,41.599999999999994,0.5592019841532506,0.4407980158467495,1.0,0.11840396830650113
48.45,41.55,0.5600684194173237,0.43993158058267645,1.0,0.12013683883464721
48.5,41.5,0.5609346717025737,0.4390653282974263,1.0,0.12186934340514743
48.550000000000004,41.449999999999996,0.5618007383702465,0.4381992616297536,1.0,0.12360147674049288
48.6,41.4,0.5626666167821522,0.4373333832178478,1.0,0.12533323356430442
48.650000000000006,41.349999999999994,0.5635323043006754,0.4364676956993247,1.0,0.12706460860135066
48.7,41.3,0.5643977982887814,0.4356022017112186,1.0,0.12879559657756284
48.75,41.25,0.5652630961100258,0.43473690388997416,1.0,0.13052619222005163
48.800000000000004,41.199999999999996,0.5661281951285613,0.43387180487143867,1.0,0.1322563902571226
48.85,41.15,0.5669930927091461,0.43300690729085395,1.0,0.13398618541829216
48.900000000000006,41.099999999999994,0.5678577862171523,0.43214221378284773,1.0,0.1357155724343046
48.95,41.05,0.5687222730185734,0.43127772698142663,1.0,0.13744454603714673
49.0,41.0,0.5695865504800327,0.43041344951996724,1.0,0.13917310096006547
49.050000000000004,40.949999999999996,0.5704506159687914,0.4295493840312086,1.0,0.1409012319375828
49.1,40.9,0.5713144668527558,0.42868553314724417,1.0,0.1426289337055116
49.150000000000006,40.849999999999994,0.5721781005004867,0.4278218994995133,1.0,0.14435620100097335
49.2,40.8,0.5730415142812059,0.42695848571879413,1.0,0.14608302856241173
49.25,40.75,0.5739047055648053,0.42609529443519467,1.0,0.14780941112961066
49.300000000000004,40.699999999999996,0.574767671721855,0.4252323282781451,1.0,0.14953534344370983
49.35,40.65,0.5756304101236097,0.42436958987639034,1.0,0.15126082024721937
49.400000000000006,40.599999999999994,0.5764929181420192,0.4235070818579808,1.0,0.1529858362840384
49.45,40.55,0.577355193149734,0.4226448068502659,1.0,0.15471038629946815
49.5,40.5,0.5782172325201155,0.4217827674798846,1.0,0.1564344650402309
49.550000000000004,40.449999999999996,0.5790790336272419,0.4209209663727582,1.0,0.15815806725448367
49.6,40.4,0.5799405938459175,0.42005940615408255,1.0,0.1598811876918349
49.650000000000006,40.349999999999994,0.5808019105516807,0.4191980894483193,1.0,0.1616038211033614
49.7,40.3,0.5816629811208112,0.41833701887918884,1.0,0.16332596224162232
49.75,40.25,0.5825238029303388,0.41747619706966116,1.0,0.16504760586067763
49.800000000000004,40.199999999999996,0.5833843733580513,0.41661562664194884,1.0,0.16676874671610242
49.85,40.15,0.5842446897825014,0.4157553102174987,1.0,0.16848937956500276
49.900000000000006,40.099999999999994,0.5851047495830164,0.4148952504169836,1.0,0.17020949916603278
49.95,40.05,0.5859645501397048,0.41403544986029517,1.0,0.17192910027940966
50.0,40.0,0.5868240888334652,0.4131759111665348,1.0,0.17364817766693036
50.050000000000004,39.949999999999996,0.5876833630459937,0.41231663695400633,1.0,0.17536672609198733
50.1,39.9,0.5885423701597917,0.41145762984020834,1.0,0.17708474031958338
50.150000000000006,39.849999999999994,0.5894011075581749,0.4105988924418251,1.0,0.17880221511634975
50.2,39.8,0.59025957262528,0.40974042737471994,0.9999999999999999,0.18051914525056
50.25,39.75,0.5911177627460737,0.40888223725392625,1.0,0.1822355254921475
50.300000000000004,39.699999999999996,0.5919756753063601,0.40802432469363986,1.0,0.18395135061272022
50.35,39.65,0.5928333076927886,0.40716669230721136,1.0,0.18566661538557727
50.400000000000006,39.599999999999994,0.5936906572928624,0.4063093427071376,1.0,0.18738131458572482
50.45,39.55,0.5945477214949457,0.40545227850505433,1.0,0.1890954429898914
50.5,39.5,0.5954044976882724,0.4045955023117276,1.0,0.19080899537654483
50.550000000000004,39.449999999999996,0.5962609832629537,0.4037390167370462,1.0,0.19252196652590753
50.6,39.4,0.597117175609986,0.402882824390014,1.0,0.194234351219972
50.650000000000006,39.349999999999994,0.5979730721212589,0.40202692787874106,1.0,0.19594614424251788
50.7,39.3,0.5988286701895631,0.4011713298104369,1.0,0.1976573403791262
50.75,39.25,0.5996839672085985,0.40031603279140143,1.0,0.19936793441719708
50.800000000000004,39.199999999999996,0.6005389605729824,0.3994610394270176,1.0,0.2010779211459648
50.85,39.15,0.6013936476782562,0.39860635232174374,1.0,0.20278729535651246
50.900000000000006,39.099999999999994,0.6022480259208953,0.39775197407910473,1.0,0.2044960518417906
50.95,39.05,0.6031020926983148,0.3968979073016851,1.0,0.2062041853966297
51.0,39.0,0.6039558454088797,0.3960441545911203,1.0,0.2079116908177594
51.050000000000004,38.949999999999996,0.6048092814519109,0.395190718548089,1.0,0.20961856290382191
51.1,38.9,0.6056623982276944,0.3943376017723056,1.0,0.21132479645538882
51.150000000000006,38.849999999999994,0.6065151931374884,0.39348480686251164,1.0,0.21303038627497672
51.2,38.8,0.6073676635835317,0.3926323364164684,1.0,0.21473532716706328
51.25,38.75,0.6082198069690514,0.3917801930309486,1.0,0.21643961393810285
51.300000000000004,38.699999999999996,0.6090716206982713,0.3909283793017287,1.0,0.21814324139654256
51.35,38.65,0.6099231021764188,0.3900768978235813,1.0,0.21984620435283747
51.400000000000006,38.599999999999994,0.6107742488097337,0.3892257511902662,1.0,0.22154849761946754
51.45,38.55,0.6116250580054757,0.38837494199452427,1.0,0.22325011601095146
51.5,38.5,0.6124755271719325,0.38752447282806746,1.0,0.2249510543438651
51.550000000000004,38.449999999999996,0.6133256537184276,0.3866743462815724,1.0,0.22665130743685524
51.6,38.4,0.6141754350553279,0.38582456494467204,1.0,0.22835087011065586
51.650000000000006,38.349999999999994,0.6150248685940523,0.38497513140594775,1.0,0.2300497371881045
51.7,38.3,0.6158739517470787,0.3841260482529213,1.0,0.23174790349415741
51.75,38.25,0.6167226819279528,0.3832773180720473,1.0,0.23344536385590547
51.800000000000004,38.199999999999996,0.6175710565512951,0.3824289434487049,1.0,0.23514211310259014
51.85,38.15,0.6184190730328094,0.38158092696719065,1.0,0.23683814606561876
51.900000000000006,38.099999999999994,0.6192667287892905,0.38073327121070943,0.9999999999999999,0.23853345757858102
51.95,38.05,0.6201140212386319,0.3798859787613681,1.0,0.24022804247726381
52.0,38.0,0.6209609477998339,0.37903905220016615,1.0,0.24192189559966776
52.050000000000004,37.949999999999996,0.6218075058930113,0.37819249410698863,0.9999999999999999,0.24361501178602263
52.1,37.9,0.6226536929394014,0.37734630706059863,1.0,0.2453073858788028
52.150000000000006,37.849999999999994,0.6234995063613715,0.3765004936386284,1.0,0.2469990127227431
52.2,37.8,0.6243449435824274,0.3756550564175725,1.0,0.2486898871648549
52.25,37.75,0.6251900020272207,0.3748099979727793,1.0,0.25038000405444144
52.300000000000004,37.699999999999996,0.6260346791215569,0.37396532087844314,1.0,0.2520693582431137
52.35,37.65,0.6268789722924027,0.37312102770759714,0.9999999999999999,0.2537579445848056
52.400000000000006,37.599999999999994,0.6277228789678954,0.37227712103210464,1.0,0.2554457579357907
52.45,37.55,0.6285663965773481,0.3714336034226519,1.0,0.2571327931546962
52.5,37.5,0.6294095225512604,0.37059047744873963,1.0,0.25881904510252074
52.550000000000004,37.449999999999996,0.6302522543213243,0.36974774567867574,1.0,0.2605045086426485
52.6,37.4,0.6310945893204324,0.3689054106795676,1.0,0.2621891786408648
52.650000000000006,37.349999999999994,0.6319365249826866,0.3680634750173134,1.0,0.2638730499653732
52.7,37.3,0.6327780587434044,0.3672219412565956,1.0,0.26555611748680885
52.75,37.25,0.6336191880391284,0.3663808119608715,1.0,0.2672383760782569
52.800000000000004,37.199999999999996,0.6344599103076329,0.36554008969236707,1.0,0.26891982061526587
52.85,37.15,0.6353002229879318,0.3646997770120682,1.0,0.2706004459758636
52.900000000000006,37.099999999999994,0.6361401235202873,0.36385987647971274,1.0,0.2722802470405745
52.95,37.05,0.6369796093462162,0.3630203906537838,1.0,0.27395921869243245
53.0,37.0,0.6378186779084996,0.36218132209150045,1.0,0.2756373558169991
53.050000000000004,36.949999999999996,0.638657326651189,0.361342673348811,1.0,0.27731465330237803
53.1,36.9,0.6394955530196147,0.3605044469803853,1.0,0.2789911060392294
53.150000000000006,36.849999999999994,0.640333354460394,0.35966664553960603,1.0,0.28066670892078793
53.2,36.8,0.6411707284214382,0.35882927157856176,1.0,0.2823414568428764
53.25,36.75,0.6420076723519613,0.3579923276480386,1.0,0.2840153447039227
53.300000000000004,36.699999999999996,0.6428441837024869,0.35715581629751314,1.0,0.2856883674049737
53.35,36.65,0.643680259924856,0.356319740075144,1.0,0.287360519849712
53.400000000000006,36.599999999999994,0.6445158984722359,0.3554841015277641,1.0,0.2890317969444718
53.45,36.55,0.6453510967991263,0.3546489032008737,1.0,0.29070219359825256
53.5,36.5,0.6461858523613683,0.35381414763863167,1.0,0.2923717047227366
53.550000000000004,36.449999999999996,0.647020162616152,0.35297983738384797,1.0,0.29404032523230406
53.6,36.4,0.6478540250220233,0.3521459749779767,1.0,0.2957080500440466
53.650000000000006,36.349999999999994,0.6486874370388931,0.3513125629611069,1.0,0.2973748740777862
53.7,36.3,0.6495203961280434,0.35047960387195665,1.0,0.2990407922560867
53.75,36.25,0.6503528997521365,0.3496471002478634,0.9999999999999999,0.3007057995042731
53.800000000000004,36.199999999999996,0.6511849453752223,0.34881505462477763,1.0,0.3023698907504447
53.85,36.15,0.6520165304627452,0.3479834695372548,1.0,0.30403306092549043
53.900000000000006,36.099999999999994,0.652847652481553,0.34715234751844704,1.0,0.30569530496310593
53.95,36.05,0.6536783088999036,0.3463216911000964,1.0,0.3073566177998072
54.0,36.0,0.6545084971874737,0.3454915028125263,1.0,0.30901699437494745
54.050000000000004,35.949999999999996,0.6553382148153659,0.34466178518463403,1.0,0.3106764296307319
54.1,35.9,0.6561674592561163,0.34383254074388375,1.0,0.31233491851223255
54.150000000000006,35.849999999999994,0.6569962279837026,0.34300377201629745,1.0,0.31399245596740516
54.2,35.8,0.6578245184735513,0.3421754815264487,1.0,0.31564903694710256
54.25,35.75,0.658652328202546,0.3413476717974539,1.0,0.31730465640509214
54.300000000000004,35.699999999999996,0.6594796546490351,0.340520345350965,1.0,0.31895930929807015
54.35,35.65,0.6603064952928382,0.3396935047071618,1.0,0.32061299058567644
54.400000000000006,35.599999999999994,0.6611328476152557,0.33886715238474435,1.0,0.32226569523051135
54.45,35.55,0.6619587090990747,0.3380412909009252,1.0,0.3239174181981495
54.5,35.5,0.6627840772285783,0.3372159227714217,1.0,0.32556815445715664
54.550000000000004,35.449999999999996,0.6636089494895521,0.33639105051044793,1.0,0.32721789897910414
54.6,35.4,0.6644333233692916,0.3355666766307084,1.0,0.32886664673858323
54.650000000000006,35.349999999999994,0.6652571963566116,0.33474280364338843,1.0,0.3305143927132232
54.7,35.3,0.6660805659418516,0.33391943405814833,1.0,0.3321611318837033
54.75,35.25,0.6669034296168854,0.3330965703831145,1.0,0.3338068592337709
54.800000000000004,35.199999999999996,0.6677257848751276,0.33227421512487243,1.0,0.33545156975025514
54.85,35.15,0.6685476292115411,0.3314523707884589,1.0,0.3370952584230822
54.900000000000006,35.099999999999994,0.6693689601226458,0.3306310398773542,1.0,0.3387379202452916
54.95,35.05,0.6701897751065251,0.3298102248934749,1.0,0.3403795502130502
55.0,35.0,0.6710100716628343,0.3289899283371656,1.0,0.3420201433256687
55.050000000000004,34.949999999999996,0.671829847292808,0.3281701527071919,1.0,0.3436596945856161
55.1,34.9,0.6726490994992673,0.3273509005007326,1.0,0.3452981989985347
55.150000000000006,34.849999999999994,0.673467825786628,0.326532174213372,1.0,0.346935651573256
55.2,34.8,0.6742860236609076,0.3257139763390923,1.0,0.3485720473218153
55.25,34.75,0.6751036906297337,0.3248963093702663,1.0,0.35020738125946743
55.300000000000004,34.699999999999996,0.6759208242023509,0.32407917579764906,1.0,0.35184164840470183
55.35,34.65,0.6767374218896286,0.3232625781103714,1.0,0.3534748437792572
55.400000000000006,34.599999999999994,0.6775534812040687,0.3224465187959314,1.0,0.35510696240813727
55.45,34.55,0.6783689996598127,0.3216310003401873,1.0,0.35673799931962535
55.5,34.5,0.6791839747726502,0.32081602522734987,1.0,0.3583679495453004
55.550000000000004,34.449999999999996,0.6799984040600257,0.3200015959399743,1.0,0.35999680812005136
55.6,34.4,0.6808122850410462,0.3191877149589538,1.0,0.36162457008209237
55.650000000000006,34.349999999999994,0.6816256152364892,0.31837438476351076,1.0,0.36325123047297847
55.7,34.3,0.6824383921688099,0.31756160783119014,1.0,0.3648767843376197
55.75,34.25,0.6832506133621487,0.31674938663785135,1.0,0.3665012267242973
55.800000000000004,34.199999999999996,0.684062276342339,0.315937723657661,1.0,0.368124552684678
55.85,34.15,0.6848733786369148,0.3151266213630853,1.0,0.3697467572738295
55.900000000000006,34.099999999999994,0.6856839177751175,0.31431608222488244,1.0,0.37136783555023506
55.95,34.05,0.6864938912879045,0.3135061087120955,1.0,0.372987782575809
56.0,34.0,0.687303296707956,0.312696703292044,1.0,0.37460659341591196
56.050000000000004,33.949999999999996,0.688112131569683,0.3118878684303171,1.0,0.3762242631393659
56.1,33.9,0.6889203934092336,0.3110796065907664,1.0,0.3778407868184672
56.150000000000006,33.849999999999994,0.6897280797645026,0.3102719202354974,1.0,0.3794561595290052
56.2,33.8,0.6905351881751371,0.3094648118248629,1.0,0.38107037635027424
56.25,33.75,0.6913417161825449,0.30865828381745514,1.0,0.3826834323650898
56.300000000000004,33.699999999999996,0.6921476613299019,0.3078523386700981,1.0,0.3842953226598038
56.35,33.65,0.6929530211621593,0.3070469788378407,1.0,0.3859060423243186
56.400000000000006,33.599999999999994,0.6937577932260516,0.3062422067739484,1.0,0.38751558645210316
56.45,33.55,0.6945619750701032,0.3054380249298968,1.0,0.3891239501402064
56.5,33.5,0.6953655642446369,0.3046344357553631,1.0,0.3907311284892738
56.550000000000004,33.449999999999996,0.6961685583017808,0.3038314416982192,1.0,0.39233711660356163
56.6,33.4,0.6969709547954757,0.3030290452045244,1.0,0.39394190959095127
56.650000000000006,33.349999999999994,0.6977727512814825,0.3022272487185174,1.0,0.3955455025629651
56.7,33.3,0.6985739453173904,0.30142605468260963,1.0,0.39714789063478073
56.75,33.25,0.6993745344626231,0.3006254655373769,1.0,0.3987490689252462
56.800000000000004,33.199999999999996,0.7001745162784476,0.2998254837215525,1.0,0.40034903255689513
56.85,33.15,0.7009738883279801,0.2990261116720199,1.0,0.4019477766559602
56.900000000000006,33.099999999999994,0.7017726481761951,0.2982273518238049,1.0,0.4035452963523902
56.95,33.05,0.7025707933899313,0.2974292066100687,1.0,0.4051415867798626
57.0,33.0,0.7033683215379002,0.2966316784620999,1.0,0.40673664307580026
57.050000000000004,32.949999999999996,0.7041652301906925,0.2958347698093075,1.0,0.40833046038138504
57.1,32.9,0.7049615169207863,0.2950384830792136,1.0,0.40992303384157275
57.150000000000006,32.849999999999994,0.7057571793025545,0.2942428206974455,1.0,0.41151435860510904
57.2,32.8,0.7065522149122709,0.29344778508772906,1.0,0.4131044298245419
57.25,32.75,0.7073466213281195,0.29265337867188046,1.0,0.4146932426562391
57.300000000000004,32.699999999999996,0.7081403961302007,0.2918596038697993,1.0,0.41628079226040143
57.35,32.65,0.7089335369005384,0.2910664630994615,0.9999999999999999,0.4178670738010769
57.400000000000006,32.599999999999994,0.7097260412230886,0.29027395877691137,1.0,0.4194520824461772
57.45,32.55,0.7105179066837455,0.28948209331625446,1.0,0.421035813367491
57.5,32.5,0.7113091308703497,0.28869086912965036,1.0,0.4226182617406994
57.550000000000004,32.449999999999996,0.7120997113726952,0.2879002886273048,1.0,0.4241994227453904
57.6,32.4,0.7128896457825363,0.28711035421746367,1.0,0.42577929156507266
57.650000000000006,32.349999999999994,0.7136789316935962,0.2863210683064038,1.0,0.4273578633871924
57.7,32.3,0.714467566701573,0.28553243329842704,1.0,0.42893513340314593
57.75,32.25,0.7152555484041476,0.28474445159585243,1.0,0.4305110968082952
57.800000000000004,32.199999999999996,0.7160428744009912,0.28395712559900876,1.0,0.43208574880198247
57.85,32.15,0.7168295422937723,0.28317045770622784,1.0,0.43365908458754443
57.900000000000006,32.099999999999994,0.7176155496861639,0.28238445031383613,1.0,0.4352310993723278
57.95,32.05,0.7184008941838512,0.2815991058161488,1.0,0.43680178836770245
58.0,32.0,0.7191855733945387,0.28081442660546124,1.0,0.43837114678907746
58.050000000000004,31.949999999999996,0.7199695849279576,0.2800304150720424,1.0,0.4399391698559152
58.1,31.9,0.7207529263958726,0.27924707360412737,1.0,0.44150585279174526
58.150000000000006,31.849999999999994,0.7215355954120899,0.27846440458791005,1.0,0.44307119082417984
58.2,31.799999999999997,0.7223175895924638,0.2776824104075362,1.0,0.4446351791849276
58.25,31.75,0.7230989065549044,0.2769010934450956,1.0,0.44619781310980877
58.300000000000004,31.699999999999996,0.7238795439193848,0.2761204560806151,0.9999999999999999,0.4477590878387697
58.35,31.65,0.7246594993079483,0.27534050069205174,1.0,0.4493189986158965
58.400000000000006,31.599999999999994,0.7254387703447155,0.2745612296552845,1.0,0.450877540689431
58.45,31.549999999999997,0.7262173546558914,0.2737826453441086,1.0,0.4524347093117828
58.5,31.5,0.7269952498697734,0.27300475013022657,1.0,0.4539904997395468
58.550000000000004,31.449999999999996,0.7277724536167578,0.27222754638324215,1.0,0.45554490723351565
58.6,31.4,0.7285489635293472,0.2714510364706529,1.0,0.4570979270586943
58.650000000000006,31.349999999999994,0.7293247772421575,0.2706752227578425,1.0,0.458649554484315
58.7,31.299999999999997,0.7300998923919259,0.2699001076080742,1.0,0.46019978478385165
58.75,31.25,0.7308743066175168,0.2691256933824831,1.0,0.46174861323503374
58.800000000000004,31.199999999999996,0.7316480175599309,0.2683519824400691,1.0,0.46329603511986184
58.85,31.15,0.7324210228623099,0.2675789771376902,1.0,0.46484204572461973
58.900000000000006,31.099999999999994,0.7331933201699458,0.26680667983005424,1.0,0.4663866403398915
58.95,31.049999999999997,0.7339649071302868,0.2660350928697132,1.0,0.4679298142605736
59.0,31.0,0.7347357813929455,0.26526421860705457,1.0,0.4694715627858909
59.050000000000004,30.949999999999996,0.7355059406097051,0.2644940593902949,1.0,0.4710118812194102
59.1,30.9,0.7362753824345271,0.263724617565473,1.0,0.47255076486905406
59.150000000000006,30.849999999999994,0.7370441045235582,0.26295589547644177,1.0,0.4740882090471164
59.2,30.799999999999997,0.7378121045351377,0.2621878954648623,1.0,0.47562420907027536
59.25,30.75,0.7385793801298043,0.2614206198701958,1.0,0.47715876025960846
59.300000000000004,30.699999999999996,0.7393459289703034,0.26065407102969657,1.0,0.4786918579406068
59.35,30.65,0.7401117487215944,0.2598882512784056,1.0,0.48022349744318876
59.400000000000006,30.599999999999994,0.7408768370508577,0.2591231629491423,1.0,0.48175367410171543
59.45,30.549999999999997,0.7416411916275012,0.25835880837249875,1.0,0.48328238325500245
59.5,30.5,0.7424048101231685,0.25759518987683144,1.0,0.48480962024633706
59.550000000000004,30.449999999999996,0.7431676902117453,0.2568323097882546,1.0,0.4863353804234907
59.6,30.4,0.7439298295693664,0.25607017043063357,1.0,0.4878596591387328
59.650000000000006,30.349999999999994,0.7446912258744232,0.2553087741255768,1.0,0.48938245174884637
59.7,30.299999999999997,0.7454518768075704,0.2545481231924296,1.0,0.4909037536151408
59.75,30.25,0.7462117800517335,0.25378821994826645,1.0,0.49242356010346705
59.800000000000004,30.199999999999996,0.7469709332921156,0.25302906670788444,1.0,0.49394186658423117
59.85,30.15,0.7477293342162038,0.25227066578379626,1.0,0.49545866843240755
59.900000000000006,30.099999999999994,0.7484869805137777,0.2515130194862223,1.0,0.4969739610275554
59.95,30.049999999999997,0.7492438698769152,0.2507561301230848,1.0,0.4984877397538304
60.0,30.0,0.75,0.25,1.0,0.5
60.050000000000004,29.949999999999996,0.7507553685797287,0.24924463142027126,1.0,0.5015107371594574
60.1,29.9,0.7515099733151175,0.24849002668488243,0.9999999999999999,0.5030199466302351
60.150000000000006,29.849999999999994,0.7522638119075097,0.24773618809249026,1.0,0.5045276238150194
60.2,29.799999999999997,0.753016882060582,0.24698311793941802,1.0,0.5060337641211641
60.25,29.75,0.7537691814803521,0.24623081851964787,1.0,0.5075383629607042
60.300000000000004,29.699999999999996,0.7545207078751857,0.24547929212481434,1.0,0.5090414157503713
60.35,29.65,0.7552714589558028,0.2447285410441971,1.0,0.5105429179116057
60.400000000000006,29.599999999999994,0.7560214324352859,0.24397856756471414,1.0,0.5120428648705717
60.45,29.549999999999997,0.7567706260290851,0.2432293739709149,1.0,0.5135412520581701
60.5,29.5,0.7575190374550271,0.24248096254497292,1.0,0.5150380749100543
60.550000000000004,29.449999999999996,0.758266664433321,0.241733335566679,1.0,0.516533328866642
60.6,29.4,0.759013504686565,0.2409864953134349,1.0,0.5180270093731301
60.650000000000006,29.349999999999994,0.7597595559397547,0.24024044406024525,1.0,0.5195191118795095
60.7,29.299999999999997,0.7605048159202882,0.23949518407971182,1.0,0.5210096318405764
60.75,29.25,0.7612492823579744,0.23875071764202555,1.0,0.5224985647159488
60.800000000000004,29.199999999999996,0.7619929529850397,0.23800704701496034,1.0,0.5239859059700793
60.85,29.15,0.762735825536134,0.23726417446386605,1.0,0.5254716510722679
60.900000000000006,29.099999999999994,0.7634778977483389,0.2365221022516612,1.0,0.5269557954966777
60.95,29.049999999999997,0.7642191673611735,0.23578083263882646,0.9999999999999999,0.528438334722347
61.0,29.0,0.7649596321166023,0.23504036788339758,0.9999999999999999,0.5299192642332048
