theta_rad,theta_deg,A_observable,B_complement,A_plus_B,G_gap
0.3769911184307752,21.6,0.8644843137107057,0.13551568628929425,0.9999999999999999,0.11715118505883583
0.37777651659417266,21.645000000000003,0.8639462222276408,0.1360537777723592,1.0,0.1175431473262287
0.3785619147575701,21.69,0.8634072327434514,0.1365927672565486,1.0,0.11793518318974694
0.3793473129209675,21.735,0.8628673465880405,0.13713265341195954,1.0,0.11832728878015493
0.38013271108436497,21.78,0.8623265650935233,0.13767343490647668,1.0,0.11871946022752881
0.3809181092477624,21.825,0.8617848895942247,0.1382151104057753,1.0,0.11911169366129465
0.3817035074111599,21.87,0.8612423214266749,0.13875767857332508,1.0,0.11950398521026688
0.38248890557455734,21.915000000000003,0.8606988619296071,0.13930113807039293,1.0,0.11989633100268626
0.3832743037379548,21.96,0.8601545124439534,0.13984548755604656,0.9999999999999999,0.12028872716625817
0.38405970190135225,22.005000000000003,0.8596092743128422,0.14039072568715774,0.9999999999999999,0.12068116982819095
0.3848451000647497,22.05,0.8590631488815944,0.1409368511184056,1.0,0.12107365511523396
0.38563049822814716,22.095000000000002,0.85851613749772,0.14148386250227993,1.0,0.12146617915371587
0.38641589639154456,22.14,0.8579682415109154,0.1420317584890844,0.9999999999999998,0.12185873806958278
0.387201294554942,22.185,0.8574194622730598,0.14258053772694032,1.0,0.12225132798843688
0.38798669271833947,22.23,0.8568698011382107,0.14313019886178935,1.0,0.12264394503557398
0.3887720908817369,22.275000000000002,0.8563192594626028,0.14368074053739732,1.0,0.12303658533602245
0.3895574890451344,22.32,0.8557678386046427,0.14423216139535733,1.0,0.12342924501458093
0.39034288720853183,22.365000000000002,0.8552155399249066,0.14478446007509327,0.9999999999999999,0.12382192019585697
0.3911282853719293,22.410000000000004,0.8546623647861368,0.1453376352138631,0.9999999999999999,0.12421460700430513
0.39191368353532674,22.455000000000002,0.854108314553238,0.145891685446762,1.0,0.12460730156426505
0.39269908169872414,22.5,0.8535533905932737,0.14644660940672624,1.0,0.125
0.3934844798621216,22.545,0.8529975942754641,0.14700240572453604,1.0,0.12539269843573495
0.39426987802551905,22.59,0.8524409269711807,0.14755907302881927,1.0,0.12578539299569483
0.3950552761889165,22.635,0.8518833900539453,0.14811660994605472,1.0,0.126178079804143
0.39584067435231396,22.68,0.8513249848994245,0.1486750151005754,1.0,0.12657075498541906
0.3966260725157114,22.725,0.8507657128854279,0.14923428711457212,1.0,0.1269634146639776
0.39741147067910887,22.770000000000003,0.8502055753919031,0.14979442460809686,1.0,0.12735605496442604
0.3981968688425063,22.815,0.849644573800934,0.15035542619906592,1.0,0.12774867201156315
0.3989822670059037,22.86,0.8490827094967364,0.15091729050326363,1.0,0.12814126193041717
0.3997676651693012,22.905,0.8485199838656542,0.1514800161343458,1.0,0.12853382084628415
0.40055306333269863,22.95,0.8479563982961572,0.15204360170384282,1.0,0.12892634488476604
0.4013384614960961,22.995,0.8473919541788367,0.1526080458211633,1.0,0.12931883017180903
0.40212385965949354,23.040000000000003,0.8468266529064026,0.15317334709359753,1.0,0.12971127283374184
0.402909257822891,23.085,0.8462604958736794,0.15373950412632073,1.0,0.13010366899731376
0.40369465598628845,23.130000000000003,0.8456934844776032,0.1543065155223968,1.0,0.1304960147897331
0.4044800541496859,23.175,0.8451256201172186,0.15487437988278147,1.0,0.13088830633870538
0.40526545231308336,23.220000000000002,0.8445569041936742,0.1554430958063258,1.0,0.13128053977247123
0.40605085047648076,23.265,0.8439873381102203,0.1560126618897798,1.0,0.13167271121984506
0.4068362486398782,23.31,0.8434169232722042,0.15658307672779587,1.0,0.13206481681025306
0.4076216468032757,23.355,0.8428456610870679,0.157154338912932,1.0,0.1324568526737713
0.4084070449666731,23.400000000000002,0.8422735529643444,0.15772644703565566,1.0,0.13284881494116418
0.4091924431300706,23.445,0.8417006003156531,0.15829939968434684,0.9999999999999999,0.13324069974392225
0.40997784129346804,23.490000000000002,0.8411268045546982,0.15887319544530182,1.0,0.13363250321430076
0.4107632394568655,23.535000000000004,0.8405521670972634,0.15944783290273662,1.0,0.13402422148535761
0.41154863762026295,23.580000000000002,0.8399766893612095,0.16002331063879044,1.0,0.1344158506909916
0.41233403578366035,23.625,0.839400372766471,0.16059962723352914,1.0,0.13480738696598063
0.4131194339470578,23.67,0.8388232187350511,0.16117678126494886,0.9999999999999999,0.1351988264460197
0.41390483211045526,23.715,0.8382452286910207,0.16175477130897942,1.0,0.13559016526775922
0.4146902302738527,23.76,0.8376664040605122,0.16233359593948776,1.0,0.13598139956884286
0.41547562843725017,23.805,0.8370867462717182,0.16291325372828178,1.0,0.13637252548794626
0.4162610266006476,23.85,0.8365062567548868,0.16349374324511332,1.0,0.1367635391648143
0.4170464247640451,23.895000000000003,0.8359249369423175,0.16407506305768235,0.9999999999999999,0.1371544367402999
0.41783182292744253,23.94,0.8353427882683601,0.16465721173164,1.0,0.13754521435640188
0.41861722109083993,23.985,0.8347598121694078,0.1652401878305922,1.0,0.1379358681563028
0.4194026192542374,24.03,0.8341760100838965,0.16582398991610348,1.0,0.1383263942844075
0.42018801741763484,24.075,0.8335913834522998,0.16640861654770014,0.9999999999999999,0.13871678888638062
0.4209734155810323,24.12,0.8330059337171257,0.1669940662828742,0.9999999999999999,0.1391070481091852
0.42175881374442975,24.165000000000003,0.8324196623229135,0.16758033767708652,1.0,0.1394971681011202
0.4225442119078272,24.21,0.8318325707162292,0.16816742928377076,1.0,0.13988714501185873
0.42332961007122466,24.255000000000003,0.8312446603456631,0.16875533965433678,0.9999999999999999,0.1402769749924862
0.4241150082346221,24.3,0.830655932661826,0.1693440673381741,1.0,0.14066665419553806
0.42490040639801957,24.345000000000002,0.8300663891173444,0.1699336108826557,1.0000000000000002,0.1410561787750379
0.42568580456141697,24.39,0.8294760311668584,0.17052396883314153,1.0,0.1414455448865353
0.4264712027248144,24.435,0.828884860267018,0.17111513973298204,1.0,0.14183474868714407
0.4272566008882119,24.48,0.8282928778764782,0.1717071221235218,1.0,0.14222378633557978
0.42804199905160933,24.525000000000002,0.8277000854558969,0.17229991454410304,1.0,0.14261265399219783
0.4288273972150068,24.57,0.8271064844679304,0.17289351553206944,0.9999999999999999,0.14300134781903148
0.42961279537840424,24.615000000000002,0.8265120763772305,0.17348792362276963,1.0,0.1433898639798297
0.4303981935418017,24.660000000000004,0.8259168626504395,0.17408313734956063,1.0000000000000002,0.14377819864009467
0.43118359170519915,24.705000000000002,0.8253208447561882,0.1746791552438118,1.0,0.1441663479671201
0.43196898986859655,24.75,0.8247240241650917,0.17527597583490817,0.9999999999999999,0.14455430813002884
0.432754388031994,24.795,0.8241264023497457,0.17587359765025432,1.0,0.14494207529981076
0.43353978619539146,24.84,0.8235279807847221,0.17647201921527783,1.0,0.14532964564936043
0.4343251843587889,24.885,0.8229287609465671,0.17707123905343297,1.0,0.14571701535351497
0.4351105825221864,24.93,0.8223287443137958,0.17767125568620434,1.0,0.14610418058909178
0.43589598068558383,24.975,0.8217279323668896,0.17827206763311057,1.0000000000000002,0.14649113753492624
0.4366813788489813,25.020000000000003,0.8211263265882921,0.17887367341170785,1.0,0.14687788237190952
0.43746677701237874,25.065,0.8205239284624063,0.17947607153759373,1.0,0.14726441128302628
0.4382521751757762,25.110000000000003,0.8199207394755893,0.1800792605244108,1.0,0.1476507204533922
0.4390375733391736,25.155,0.8193167611161499,0.18068323888385007,1.0,0.14803680607029165
0.43982297150257105,25.2,0.818711994874345,0.18128800512565516,1.0000000000000002,0.1484226643232156
0.4406083696659685,25.245,0.8181064422423748,0.18189355775762533,1.0000000000000002,0.14880829140389878
0.44139376782936596,25.290000000000003,0.8175001047143804,0.1824998952856197,1.0,0.14919368350635756
0.4421791659927634,25.335,0.8168929837864393,0.18310701621356068,1.0,0.1495788368269275
0.44296456415616087,25.380000000000003,0.8162850809565623,0.1837149190434378,1.0,0.14996374756430092
0.4437499623195583,25.425,0.8156763977246888,0.1843236022753112,1.0,0.15034841191956408
0.4445353604829558,25.470000000000002,0.8150669355926845,0.1849330644073155,1.0,0.1507328260962352
0.4453207586463532,25.515,0.8144566960643366,0.18554330393566343,1.0,0.15111698630030146
0.44610615680975063,25.56,0.8138456806453502,0.18615431935464974,1.0,0.1515008887402568
0.4468915549731481,25.605,0.8132338908433454,0.1867661091566546,1.0,0.15188452962713916
0.44767695313654554,25.650000000000002,0.8126213281678526,0.18737867183214743,1.0,0.15226790517456784
0.448462351299943,25.695,0.8120079941303093,0.18799200586969073,1.0,0.15265101159878092
0.44924774946334045,25.740000000000002,0.8113938902440562,0.18860610975594377,1.0,0.15303384511867266
0.4500331476267379,25.785000000000004,0.8107790180243338,0.1892209819756662,1.0,0.1534164019558308
0.45081854579013536,25.830000000000002,0.810163378988278,0.18983662101172202,1.0,0.15379867833457384
0.45160394395353276,25.875,0.8095469746549171,0.19045302534508302,1.0,0.1541806704819882
0.4523893421169302,25.92,0.8089298065451672,0.1910701934548328,1.0,0.15456237462796557
0.45317474028032767,25.965,0.8083118761818294,0.1916881238181705,0.9999999999999999,0.15494378700524022
0.4539601384437251,26.01,0.8076931850895859,0.19230681491041426,1.0000000000000002,0.15532490384942596
0.4547455366071226,26.055,0.8070737347949947,0.19292626520500536,1.0,0.1557057213990533
0.45553093477052004,26.1,0.8064535268264883,0.19354647317351176,1.0,0.15608623589560686
0.4563163329339175,26.145000000000003,0.8058325627143681,0.19416743728563196,1.0,0.15646644358356215
0.45710173109731495,26.19,0.8052108439908012,0.19478915600919877,1.0,0.1568463407104228
0.4578871292607124,26.235000000000003,0.804588372189817,0.19541162781018295,1.0,0.1572259235267575
0.4586725274241098,26.28,0.8039651488473027,0.19603485115269728,1.0,0.1576051882862371
0.45945792558750725,26.325,0.8033411755009999,0.19665882449900018,1.0,0.15798413124567165
0.4602433237509047,26.37,0.8027164536905007,0.1972835463094993,1.0,0.15836274866504693
0.46102872191430216,26.415000000000003,0.8020909849572443,0.19790901504275576,1.0,0.15874103680756205
0.4618141200776996,26.46,0.8014647708445124,0.19853522915548763,1.0,0.15911899193966564
0.4625995182410971,26.505000000000003,0.8008378128974261,0.19916218710257386,0.9999999999999999,0.1594966103310932
0.46338491640449453,26.55,0.8002101126629421,0.19978988733705802,1.0,0.1598738882549037
0.464170314567892,26.595000000000002,0.799581671689848,0.2004183283101521,1.0,0.1602508219875162
0.4649557127312894,26.64,0.7989524915287595,0.20104750847124053,1.0,0.16062740780874699
0.46574111089468684,26.685,0.7983225737321161,0.2016774262678839,1.0,0.16100364200184616
0.4665265090580843,26.73,0.7976919198541775,0.20230808014582255,1.0,0.16137952085353402
0.46731190722148175,26.775000000000002,0.7970605314510192,0.20293946854898076,1.0,0.161755040654038
0.4680973053848792,26.82,0.7964284100805296,0.2035715899194704,1.0,0.16213019769712939
0.46888270354827666,26.865000000000002,0.795795557302405,0.20420444269759483,0.9999999999999999,0.16250498828015952
0.4696681017116741,26.910000000000004,0.7951619746781473,0.20483802532185272,1.0,0.16287940870409676
0.47045349987507157,26.955000000000002,0.794527663771058,0.205472336228942,1.0,0.1632534552735626
0.471238898038469,27.000000000000004,0.7938926261462367,0.20610737385376346,1.0000000000000002,0.16362712429686846
0.4720242962018664,27.045,0.7932568633705751,0.2067431366294249,1.0,0.16400041208605184
0.4728096943652639,27.09,0.7926203770127551,0.20737962298724494,1.0,0.1643733149569131
0.47359509252866133,27.135,0.7919831686432433,0.20801683135675675,1.0,0.16474582922905137
0.4743804906920588,27.18,0.7913452398342882,0.20865476016571194,1.0,0.1651179512259012
0.47516588885545624,27.225,0.7907065921599153,0.2092934078400847,1.0,0.16548967727476868
0.4759512870188537,27.270000000000003,0.7900672271959246,0.20993277280407532,0.9999999999999999,0.1658610037068678
0.47673668518225115,27.315,0.7894271465198857,0.2105728534801143,1.0,0.1662319268573566
0.4775220833456486,27.360000000000003,0.7887863517111338,0.2112136482888662,1.0,0.16660244306537333
0.478307481509046,27.405,0.7881448443507665,0.21185515564923352,1.0,0.16697254867407255
0.47909287967244346,27.45,0.7875026260216393,0.21249737397836074,1.0,0.16734224003066145
0.4798782778358409,27.495,0.7868596983083622,0.2131403016916378,1.0,0.16771151348643543
0.48066367599923837,27.540000000000003,0.7862160627972955,0.21378393720270458,1.0,0.16808036539681467
0.4814490741626358,27.585,0.7855717210765456,0.2144282789234544,1.0,0.16844879212137964
0.4822344723260333,27.630000000000003,0.7849266747359619,0.21507332526403816,1.0,0.16881679002390743
0.48301987048943074,27.675,0.7842809253671319,0.21571907463286805,1.0,0.16918435547240715
0.4838052686528282,27.720000000000002,0.7836344745633783,0.21636552543662177,1.0,0.16955148483915636
0.4845906668162256,27.765,0.7829873239197538,0.21701267608024616,1.0,0.1699181745007363
0.48537606497962305,27.81,0.7823394750330386,0.21766052496696145,1.0,0.17028442083806822
0.4861614631430205,27.855,0.7816909295017352,0.21830907049826487,1.0,0.17065022023644852
0.48694686130641796,27.900000000000002,0.7810416889260654,0.2189583110739347,1.0,0.17101556908558477
0.4877322594698154,27.945,0.7803917549079655,0.21960824509203447,1.0,0.1713804637796314
0.48851765763321287,27.990000000000002,0.7797411290510836,0.22025887094891652,1.0000000000000002,0.1717449007172251
0.4893030557966103,28.035000000000004,0.7790898129607737,0.2209101870392263,1.0,0.17210887630152036
0.4900884539600078,28.080000000000002,0.778437808244094,0.221562191755906,1.0,0.17247238694022515
0.49087385212340523,28.125000000000004,0.7777851165098012,0.22221488349019894,1.0000000000000002,0.17283542904563629
0.49165925028680263,28.17,0.777131739368347,0.22286826063165296,1.0,0.17319799903467456
0.4924446484502001,28.215,0.7764776784318749,0.22352232156812504,0.9999999999999999,0.17356009332892072
0.49323004661359754,28.26,0.7758229353142151,0.22417706468578485,1.0,0.17392170835465026
0.494015444776995,28.305,0.7751675116308812,0.22483248836911884,1.0,0.17428284054286888
0.49480084294039245,28.35,0.7745114089990659,0.22548859100093413,1.0,0.1746434863293476
0.4955862411037899,28.395000000000003,0.7738546290376371,0.22614537096236276,0.9999999999999999,0.17500364215465808
0.49637163926718736,28.44,0.7731971733671344,0.22680282663286547,0.9999999999999999,0.1753633044642078
0.4971570374305848,28.485000000000003,0.7725390436097642,0.22746095639023572,1.0,0.175722469708275
0.4979424355939822,28.53,0.7718802413893963,0.22811975861060374,1.0,0.17608113434204362
0.49872783375737967,28.575,0.7712207683315594,0.2287792316684406,1.0,0.17643929482563858
0.4995132319207771,28.62,0.770560626063438,0.22943937393656205,1.0,0.1767969476241605
0.5002986300841746,28.665000000000003,0.7698998162138673,0.23010018378613278,1.0,0.17715408920772072
0.501084028247572,28.71,0.7692383404133302,0.23076165958666991,1.0,0.1775107160514758
0.5018694264109694,28.755,0.7685762002939522,0.23142379970604784,1.0,0.17786682463566292
0.5026548245743669,28.8,0.7679133974894983,0.23208660251050173,1.0,0.1782224114456341
0.5034402227377643,28.845,0.7672499336353686,0.23275006636463128,0.9999999999999999,0.178577472971891
0.5042256209011619,28.890000000000004,0.7665858103685943,0.23341418963140576,1.0,0.1789320057101199
0.5050110190645593,28.935,0.7659210293278333,0.2340789706721666,1.0,0.17928600616122556
0.5057964172279568,28.980000000000004,0.765255592153367,0.234744407846633,1.0,0.17963947083136664
0.5065818153913542,29.025000000000002,0.7645895004870953,0.2354104995129047,1.0,0.17999239623198937
0.5073672135547517,29.070000000000004,0.7639227559725331,0.23607724402746688,1.0,0.18034477887986272
0.5081526117181491,29.115000000000002,0.7632553602548064,0.23674463974519352,1.0,0.18069661529711206
0.5089380098815465,29.16,0.7625873149806478,0.23741268501935212,0.9999999999999999,0.181047902011254
0.509723408044944,29.205000000000002,0.7619186217983925,0.23808137820160752,1.0,0.18139863555523067
0.5105088062083414,29.25,0.7612492823579745,0.23875071764202552,1.0,0.18174881246744332
0.5112942043717389,29.295,0.7605792983109222,0.23942070168907784,1.0,0.18209842929178743
0.5120796025351363,29.34,0.7599086713103548,0.24009132868964522,1.0,0.18244748257768598
0.5128650006985338,29.385000000000005,0.7592374030109776,0.24076259698902241,1.0,0.182795968880124
0.5136503988619312,29.43,0.7585654950690786,0.2414345049309214,1.0,0.18314388475968227
0.5144357970253286,29.474999999999998,0.7578929491425238,0.24210705085747625,1.0,0.18349122678257168
0.5152211951887261,29.520000000000003,0.7572197668907533,0.24278023310924676,1.0,0.18383799152066657
0.5160065933521235,29.564999999999998,0.7565459499747774,0.24345405002522258,1.0,0.18418417555153901
0.516791991515521,29.610000000000003,0.7558715000571724,0.2441284999428276,1.0,0.18452977545849242
0.5175773896789184,29.655,0.7551964188020766,0.2448035811979234,1.0,0.1848747878305951
0.5183627878423159,29.700000000000003,0.7545207078751855,0.24547929212481442,1.0,0.18521920926271443
0.5191481860057133,29.745,0.7538443689437493,0.2461556310562508,1.0,0.18556303635554974
0.5199335841691108,29.790000000000003,0.7531674036765663,0.2468325963234338,1.0,0.1859062657156666
0.5207189823325082,29.835,0.7524898137439814,0.24751018625601862,1.0,0.1862488939555296
0.5215043804959056,29.88,0.7518116008178803,0.24818839918211952,0.9999999999999999,0.1865909176935364
0.5222897786593031,29.925,0.7511327665716862,0.24886723342831377,0.9999999999999999,0.18693233355405092
0.5230751768227005,29.97,0.750453312680355,0.24954668731964502,1.0,0.18727313816743635
0.5238605749860981,30.015000000000004,0.7497732408203714,0.2502267591796286,1.0,0.18761332817008877
0.5246459731494955,30.06,0.7490925526697455,0.25090744733025455,1.0,0.1879529002044701
0.525431371312893,30.105000000000004,0.7484112499080073,0.25158875009199283,1.0000000000000002,0.18829185091914166
0.5262167694762904,30.150000000000002,0.7477293342162038,0.25227066578379626,1.0,0.18863017696879644
0.5270021676396879,30.195000000000004,0.7470468072768942,0.25295319272310596,1.0000000000000002,0.1889678750142932
0.5277875658030853,30.240000000000002,0.7463636707741457,0.25363632922585416,0.9999999999999998,0.18930494172268825
0.5285729639664827,30.285,0.7456799263935301,0.25432007360646997,1.0,0.18964137376726967
0.5293583621298802,30.330000000000002,0.7449955758221183,0.25500442417788177,1.0,0.18997716782758872
0.5301437602932776,30.375,0.7443106207484775,0.25568937925152246,1.0,0.19031232058949357
0.5309291584566751,30.42,0.7436250628626662,0.25637493713733384,1.0,0.19064682874516195
0.5317145566200725,30.465,0.7429389038562303,0.25706109614376976,1.0,0.19098068899313334
0.53249995478347,30.510000000000005,0.742252145422199,0.25774785457780114,1.0,0.19131389803834184
0.5332853529468674,30.555,0.7415647892550804,0.25843521074491954,1.0,0.19164645259214855
0.5340707511102648,30.599999999999998,0.7408768370508576,0.2591231629491424,1.0,0.1919783493723746
0.5348561492736623,30.645000000000003,0.7401882905069843,0.2598117094930157,1.0,0.19230958510333251
0.5356415474370597,30.689999999999998,0.7394991513223806,0.2605008486776194,1.0,0.19264015651585945
0.5364269456004572,30.735000000000003,0.7388094211974287,0.2611905788025713,1.0,0.19297006034734906
0.5372123437638546,30.78,0.7381191018339697,0.26188089816603044,1.0,0.19329929334178367
0.5379977419272521,30.825000000000003,0.7374281949352972,0.2625718050647028,1.0,0.1936278522497665
0.5387831400906495,30.87,0.7367367022061562,0.2632632977938439,1.0,0.19395573382855377
0.539568538254047,30.915000000000003,0.7360446253527354,0.26395537464726465,1.0,0.19428293484208684
0.5403539364174444,30.96,0.7353519660826662,0.26464803391733366,0.9999999999999998,0.19460945206102342
0.5411393345808418,31.005,0.7346587261050166,0.2653412738949835,1.0,0.19493528226277088
0.5419247327442394,31.05,0.7339649071302867,0.2660350928697134,1.0,0.19526042223151638
0.5427101309076368,31.095,0.7332705108704063,0.26672948912959366,1.0,0.19558486875825962
0.5434955290710343,31.140000000000004,0.7325755390387292,0.26742446096127087,1.0,0.1959086186408446
0.5442809272344317,31.185,0.7318799933500291,0.26812000664997093,1.0,0.19623166868399047
0.5450663253978292,31.230000000000004,0.7311838755204959,0.26881612447950415,1.0,0.1965540156993239
0.5458517235612266,31.275000000000002,0.7304871872677312,0.26951281273226885,1.0,0.19687565650540984
0.5466371217246241,31.320000000000004,0.7297899303107439,0.27021006968925615,1.0,0.1971965879277835
0.5474225198880215,31.365000000000002,0.7290921063699465,0.2709078936300536,1.0,0.19751680679898118
0.5482079180514189,31.41,0.7283937171671497,0.2716062828328502,1.0,0.19783630995857196
0.5489933162148164,31.455000000000002,0.7276947644255598,0.2723052355744401,0.9999999999999999,0.19815509425318875
0.5497787143782138,31.5,0.7269952498697734,0.2730047501302265,0.9999999999999999,0.19847315653655906
0.5505641125416113,31.545,0.7262951752257727,0.27370482477422725,1.0,0.1987904936695368
0.5513495107050087,31.59,0.7255945422209226,0.27440545777907743,1.0,0.1991071025201324
0.5521349088684062,31.635000000000005,0.724893352583965,0.275106647416035,1.0,0.19942297996354444
0.5529203070318036,31.68,0.7241916080450161,0.27580839195498386,1.0,0.19973812288218984
0.5537057051952011,31.725000000000005,0.7234893103355605,0.2765106896644395,1.0,0.20005252816573552
0.5544911033585985,31.770000000000003,0.7227864611884481,0.2772135388115518,1.0,0.20036619271112804
0.5552765015219959,31.814999999999998,0.7220830623378894,0.2779169376621106,1.0,0.20067911342262515
0.5560618996853934,31.860000000000003,0.7213791155194508,0.2786208844805493,1.0,0.20099128721182571
0.5568472978487908,31.905,0.7206746224700513,0.2793253775299487,1.0,0.20130271099770033
0.5576326960121883,31.950000000000003,0.7199695849279576,0.2800304150720425,1.0,0.20161338170662213
0.5584180941755857,31.995,0.7192640046327795,0.28073599536722044,1.0,0.2019232962723964
0.5592034923389833,32.040000000000006,0.7185578833254664,0.28144211667453356,1.0,0.2022324516362918
0.5599888905023807,32.085,0.7178512227483024,0.28214877725169757,1.0,0.20254084474706952
0.560774288665778,32.129999999999995,0.7171440246449025,0.2828559753550976,1.0,0.20284847256101404
0.5615596868291756,32.175000000000004,0.716436290760207,0.283563709239793,1.0,0.20315533204196315
0.562345084992573,32.22,0.7157280228404795,0.28427197715952046,1.0,0.20346142016133753
0.5631304831559705,32.265,0.7150192226333004,0.28498077736669947,0.9999999999999999,0.2037667338981711
0.5639158813193679,32.31,0.7143098918875642,0.2856901081124358,1.0,0.20407127023914054
0.5647012794827654,32.355000000000004,0.7136000323534734,0.28639996764652653,0.9999999999999999,0.20437502617859504
0.5654866776461628,32.4,0.7128896457825363,0.2871103542174637,1.0,0.20467799871858625
0.5662720758095603,32.44500000000001,0.7121787339275608,0.28782126607243913,1.0,0.20498018486889732
0.5670574739729577,32.49,0.7114672985426516,0.2885327014573484,1.0,0.20528158164707302
0.5678428721363551,32.535,0.7107553413832046,0.2892446586167954,1.0,0.2055821860784489
0.5686282702997526,32.580000000000005,0.710042864205903,0.28995713579409693,1.0,0.20588199519618056
0.56941366846315,32.625,0.7093298687687141,0.2906701312312859,1.0,0.2061810060412729
0.5701990666265475,32.67,0.7086163568308826,0.29138364316911747,1.0,0.20647921566260993
0.5709844647899449,32.715,0.7079023301529287,0.29209766984707136,1.0,0.20677662111698267
0.5717698629533424,32.760000000000005,0.707187790496642,0.292812209503358,1.0,0.2070732194691196
0.5725552611167398,32.805,0.7064727396250784,0.29352726037492166,1.0,0.20736900779171463
0.5733406592801373,32.85,0.7057571793025542,0.2942428206974456,0.9999999999999998,0.20766398316545645
0.5741260574435347,32.895,0.7050411112946442,0.2949588887053558,1.0,0.20795814267905732
0.5749114556069321,32.94,0.7043245373681745,0.29567546263182537,0.9999999999999998,0.20825148342928135
0.5756968537703296,32.985,0.7036074592912201,0.2963925407087799,1.0,0.20854400252097416
0.576482251933727,33.03,0.7028898788331,0.2971101211669,1.0,0.20883569706709
0.5772676500971246,33.075,0.7021717977643724,0.2978282022356275,1.0,0.20912656418872166
0.578053048260522,33.12,0.7014532178568315,0.2985467821431687,1.0000000000000002,0.20941660101512813
0.5788384464239195,33.165000000000006,0.7007341408835008,0.29926585911649906,0.9999999999999999,0.20970580468376276
0.5796238445873169,33.21,0.7000145686186324,0.29998543138136763,1.0,0.20999417234030243
0.5804092427507143,33.254999999999995,0.6992945028376986,0.3007054971623013,0.9999999999999999,0.21028170113867448
0.5811946409141118,33.300000000000004,0.6985739453173904,0.30142605468260975,1.0,0.21056838824108615
0.5819800390775092,33.345,0.6978528978356117,0.3021471021643884,1.0,0.21085423081805105
0.5827654372409067,33.39,0.6971313621714754,0.3028686378285246,1.0,0.2111392260484186
0.5835508354043041,33.435,0.6964093401052995,0.30359065989470047,1.0,0.21142337111940077
0.5843362335677016,33.480000000000004,0.6956868334186012,0.30431316658139884,1.0,0.21170666322660064
0.585121631731099,33.525,0.694963843894094,0.3050361561059058,0.9999999999999998,0.21198909957403922
0.5859070298944965,33.57000000000001,0.694240373315683,0.30575962668431694,1.0,0.21227067737418406
0.5866924280578939,33.615,0.6935164234684597,0.30648357653154035,1.0,0.2125513938479758
0.5874778262212913,33.66,0.6927919961386984,0.30720800386130165,1.0,0.2128312462248561
0.5882632243846888,33.705000000000005,0.6920670931138513,0.3079329068861487,1.0,0.21311023174279517
0.5890486225480862,33.75,0.6913417161825449,0.3086582838174551,1.0,0.21338834764831843
0.5898340207114837,33.795,0.6906158671345743,0.30938413286542554,0.9999999999999999,0.21366559119653422
0.5906194188748811,33.84,0.6898895477609006,0.3101104522390994,1.0,0.21394195965116064
0.5914048170382786,33.885000000000005,0.6891627598536438,0.31083724014635616,1.0,0.21421745028455266
0.592190215201676,33.93,0.6884355052060813,0.3115644947939187,1.0,0.2144920603777289
0.5929756133650735,33.975,0.6877077856126415,0.3122922143873585,1.0,0.2147657872203986
0.5937610115284709,34.02,0.6869796028689001,0.3130203971310998,1.0,0.21503862811098834
0.5945464096918683,34.065,0.6862509587715759,0.313749041228424,1.0,0.2153105803566687
0.5953318078552658,34.11,0.6855218551185255,0.3144781448814746,1.0,0.2155816412733809
0.5961172060186632,34.155,0.6847922937087398,0.31520770629126016,1.0,0.21585180818586283
0.5969026041820608,34.2,0.684062276342339,0.315937723657661,1.0,0.21612107842767642
0.5976880023454582,34.245,0.6833318048205684,0.31666819517943157,1.0,0.216389449341233
0.5984734005088557,34.290000000000006,0.6826008809457937,0.31739911905420615,0.9999999999999999,0.21665691827782
0.5992587986722531,34.335,0.6818695065214975,0.31813049347850253,1.0,0.21692348259762698
0.6000441968356505,34.379999999999995,0.6811376833522729,0.31886231664772713,1.0,0.21718913966977174
0.600829594999048,34.425000000000004,0.6804054132438209,0.3195945867561791,1.0,0.2174538868723262
0.6016149931624454,34.47,0.6796726980029454,0.3203273019970546,1.0,0.21771772159234237
0.6024003913258429,34.515,0.6789395394375481,0.3210604605624518,1.0,0.21798064122587812
0.6031857894892403,34.56,0.6782059393566254,0.3217940606433747,1.0,0.2182426431780228
0.6039711876526378,34.605000000000004,0.677471899570262,0.32252810042973795,1.0,0.2185037248629228
0.6047565858160352,34.65,0.6767374218896286,0.3232625781103714,1.0,0.21876388370380742
0.6055419839794327,34.69500000000001,0.6760025081269755,0.32399749187302457,1.0,0.21902311713301398
0.6063273821428301,34.74,0.6752671600956295,0.3247328399043705,1.0,0.219281422592013
0.6071127803062275,34.785,0.6745313796099888,0.3254686203900111,0.9999999999999999,0.21953879753143393
0.607898178469625,34.830000000000005,0.6737951684855185,0.32620483151448143,0.9999999999999999,0.21979523941109017
0.6086835766330224,34.875,0.6730585285387465,0.32694147146125346,1.0,0.22005074570000382
0.6094689747964199,34.92,0.6723214615872584,0.32767853841274147,0.9999999999999998,0.22030531387643093
0.6102543729598173,34.965,0.671583969449694,0.32841603055030594,1.0,0.22055894142788643
0.6110397711232148,35.010000000000005,0.6708460539457417,0.32915394605425835,1.0,0.22081162585116876
0.6118251692866122,35.055,0.6701077168961345,0.32989228310386554,1.0,0.22106336465238458
0.6126105674500097,35.1,0.6693689601226457,0.3306310398773543,1.0,0.22131415534697366
0.6133959656134071,35.145,0.6686297854480844,0.33137021455191573,1.0,0.2215639954597331
